Participant;Time;Attention;Meditation
P01;17:32:56;1;44
P01;17:32:57;37;54
P01;17:32:58;37;54
P01;17:32:59;37;54
P01;17:33:00;53;50
P01;17:33:01;48;48
P01;17:33:02;44;60
P01;17:33:03;21;54
P01;17:33:04;4;38
P01;17:33:05;4;38
P01;17:33:06;4;38
P01;17:33:07;13;34
P01;17:33:08;13;8
P01;17:33:09;1;1
P01;17:33:10;1;1
P01;17:33:11;1;1
P01;17:33:12;1;1
P01;17:33:13;1;1
P01;17:33:14;21;3
P01;17:33:15;34;26
P01;17:33:16;69;24
P01;17:33:17;91;38
P01;17:33:18;66;48
P01;17:33:19;67;37
P01;17:33:20;56;53
P01;17:33:21;50;48
P01;17:33:22;41;48
P01;17:33:23;44;51
P01;17:33:24;0;0
P01;17:33:25;70;74
P01;17:33:26;64;67
P01;17:33:27;64;67
P01;17:33:28;64;67
P01;17:33:29;64;67
P01;17:33:30;51;63
P01;17:33:31;61;50
P01;17:33:32;44;35
P01;17:33:33;54;29
P01;17:33:34;75;17
P01;17:33:35;75;17
P01;17:33:36;75;17
P01;17:33:37;66;4
P01;17:33:38;81;4
P01;17:33:39;70;3
P01;17:33:40;63;26
P01;17:33:41;77;47
P01;17:33:42;66;48
P01;17:33:43;70;66
P01;17:33:44;60;43
P01;17:33:45;54;48
P01;17:33:46;44;54
P01;17:33:47;44;54
P01;17:33:48;44;54
P01;17:33:49;44;54
P01;17:33:50;44;54
P01;17:33:51;44;43
P01;17:33:52;53;54
P01;17:33:53;26;44
P01;17:33:54;41;47
P01;17:33:55;56;54
P01;17:33:56;66;53
P01;17:33:57;88;51
P01;17:33:58;74;48
P01;17:33:59;57;26
P01;17:34:00;50;35
P01;17:34:01;53;43
P01;17:34:02;57;56
P01;17:34:03;74;87
P01;17:34:04;75;91
P01;17:34:05;75;66
P01;17:34:06;78;53
P01;17:34:07;69;47
P01;17:34:08;77;41
P01;17:34:09;88;57
P01;17:34:10;94;66
P01;17:34:11;97;75
P01;17:34:12;100;60
P01;17:34:13;81;61
P01;17:34:14;63;48
P01;17:34:15;48;35
P01;17:34:16;35;48
P01;17:34:17;47;50
P01;17:34:18;63;56
P01;17:34:19;63;54
P01;17:34:20;63;54
P01;17:34:21;63;54
P01;17:34:22;63;54
P01;17:34:23;63;54
P01;17:34:24;63;54
P01;17:34:25;63;54
P01;17:34:26;53;41
P01;17:34:27;30;35
P01;17:34:28;13;41
P01;17:34:29;13;41
P01;17:34:30;13;41
P01;17:34:31;13;41
P01;17:34:32;13;41
P01;17:34:33;13;41
P01;17:34:34;29;38
P01;17:34:35;41;50
P01;17:34:36;60;50
P01;17:34:37;78;38
P01;17:34:38;70;47
P01;17:34:39;74;35
P01;17:34:40;66;48
P01;17:34:41;63;61
P01;17:34:42;66;54
P01;17:34:43;70;67
P01;17:34:44;64;61
P01;17:34:45;51;30
P01;17:34:46;35;26
P01;17:34:47;27;29
P01;17:34:48;29;17
P01;17:34:49;48;47
P01;17:34:50;74;60
P01;17:34:51;77;37
P01;17:34:52;70;43
P01;17:34:53;50;24
P01;17:34:54;43;34
P01;17:34:55;37;47
P01;17:34:56;43;38
P01;17:34:57;69;63
P01;17:34:58;67;48
P01;17:34:59;93;54
P01;17:35:00;93;66
P01;17:35:01;66;44
P01;17:35:02;74;53
P01;17:35:03;61;30
P01;17:35:04;61;38
P01;17:35:05;90;41
P01;17:35:06;93;38
P01;17:35:07;100;48
P01;17:35:08;100;48
P01;17:35:09;97;48
P01;17:35:10;81;48
P01;17:35:11;66;53
P01;17:35:12;74;44
P01;17:35:13;57;50
P01;17:35:14;41;38
P01;17:35:15;38;43
P01;17:35:16;26;43
P01;17:35:17;26;43
P01;17:35:18;26;43
P01;17:35:19;26;43
P01;17:35:20;26;43
P01;17:35:21;44;34
P01;17:35:22;75;34
P01;17:35:23;74;24
P01;17:35:24;74;24
P01;17:35:25;69;27
P01;17:35:26;44;41
P01;17:35:27;34;51
P01;17:35:28;30;78
P01;17:35:29;37;66
P02;19:24:51;54;10
P02;19:24:52;48;11
P02;19:24:53;34;1
P02;19:24:54;34;1
P02;19:24:55;17;1
P02;19:24:56;37;3
P02;19:24:57;29;30
P02;19:24:58;53;74
P02;19:24:59;63;88
P02;19:25:00;60;64
P02;19:25:01;70;54
P02;19:25:02;70;54
P02;19:25:03;60;29
P02;19:25:04;56;43
P02;19:25:05;48;51
P02;19:25:06;48;51
P02;19:25:07;48;51
P02;19:25:08;29;29
P02;19:25:09;37;44
P02;19:25:10;21;47
P02;19:25:11;35;44
P02;19:25:12;44;77
P02;19:25:13;50;57
P02;19:25:14;70;48
P02;19:25:15;57;63
P02;19:25:16;64;51
P02;19:25:17;48;57
P02;19:25:18;48;57
P02;19:25:19;35;60
P02;19:25:20;35;60
P02;19:25:21;40;60
P02;19:25:22;40;29
P02;19:25:23;40;29
P02;19:25:24;40;29
P02;19:25:26;40;29
P02;19:25:27;40;30
P02;19:25:28;17;53
P02;19:25:29;30;66
P02;19:25:30;17;90
P02;19:25:31;40;93
P02;19:25:32;40;93
P02;19:25:33;54;74
P02;19:25:34;56;50
P02;19:25:35;56;50
P02;19:25:36;56;50
P02;19:25:37;56;50
P02;19:25:38;56;50
P02;19:25:39;56;50
P02;19:25:40;56;50
P02;19:25:41;56;50
P02;19:25:42;56;50
P02;19:25:43;56;50
P02;19:25:44;56;50
P02;19:25:45;70;37
P02;19:25:46;70;37
P02;19:25:47;70;37
P02;19:25:48;70;37
P02;19:25:49;70;37
P02;19:25:50;70;37
P02;19:25:51;70;37
P02;19:25:52;57;24
P02;19:25:53;60;24
P02;19:25:54;56;37
P02;19:25:55;60;30
P02;19:25:56;61;35
P02;19:25:57;50;44
P02;19:25:58;35;40
P02;19:25:59;27;41
P02;19:26:00;37;40
P02;19:26:01;41;40
P02;19:26:02;51;43
P02;19:26:03;51;43
P02;19:26:04;41;40
P02;19:26:05;35;24
P02;19:26:06;37;17
P02;19:26:07;43;11
P02;19:26:08;51;17
P02;19:26:09;48;24
P02;19:26:10;50;14
P02;19:26:11;47;17
P02;19:26:12;38;13
P02;19:26:13;43;37
P02;19:26:14;37;41
P02;19:26:15;29;66
P02;19:26:16;37;91
P02;19:26:17;27;69
P02;19:26:18;29;80
P02;19:26:19;38;54
P02;19:26:20;47;40
P02;19:26:21;50;44
P02;19:26:22;61;40
P02;19:26:23;57;47
P02;19:26:24;53;51
P02;19:26:25;61;57
P02;19:26:26;48;60
P02;19:26:27;30;64
P02;19:26:28;23;43
P02;19:26:29;1;37
P02;19:26:30;4;16
P02;19:26:31;16;21
P02;19:26:32;16;38
P02;19:26:33;23;50
P02;19:26:34;16;64
P02;19:26:35;16;51
P02;19:26:36;27;53
P02;19:26:37;44;41
P02;19:26:38;48;51
P02;19:26:39;48;35
P02;19:26:40;47;40
P02;19:26:41;44;43
P02;19:26:42;57;35
P02;19:26:43;60;60
P02;19:26:44;44;56
P02;19:26:45;41;61
P02;19:26:46;30;57
P02;19:26:47;37;41
P02;19:26:48;53;51
P02;19:26:49;53;47
P02;19:26:50;48;51
P02;19:26:51;27;50
P02;19:26:52;38;37
P02;19:26:53;38;37
P02;19:26:54;38;37
P02;19:26:55;38;37
P02;19:26:56;38;37
P02;19:26:57;38;37
P02;19:26:58;38;37
P02;19:26:59;26;29
P02;19:27:00;26;29
P02;19:27:01;26;29
P02;19:27:02;38;27
P02;19:27:03;38;41
P02;19:27:04;35;47
P02;19:27:05;30;61
P02;19:27:06;30;61
P02;19:27:07;30;61
P02;19:27:08;17;56
P02;19:27:09;38;66
P02;19:27:10;38;66
P02;19:27:11;41;69
P02;19:27:12;44;61
P02;19:27:13;54;70
P02;19:27:14;51;44
P02;19:27:15;40;48
P02;19:27:16;37;50
P02;19:27:17;27;40
P02;19:27:18;14;64
P02;19:27:19;21;53
P02;19:27:20;30;53
P02;19:27:21;41;61
P02;19:27:22;61;47
P02;19:27:23;61;50
P02;19:27:24;53;48
P02;19:27:25;51;37
P02;19:27:26;38;35
P02;19:27:27;53;29
P02;19:27:28;53;29
P02;19:27:29;53;29
P02;19:27:30;53;29
P02;19:27:31;48;29
P02;19:27:32;30;44
P02;19:27:33;27;54
P02;19:27:34;1;60
P02;19:27:35;14;64
P02;19:27:36;11;51
P02;19:27:37;27;40
P02;19:27:38;30;56
P02;19:27:39;47;54
P02;19:27:40;64;70
P02;19:27:41;54;77
P02;19:27:42;56;67
P02;19:27:43;34;67
P02;19:27:44;27;48
P02;19:27:45;21;35
P02;19:27:46;21;35
P02;19:27:47;21;50
P02;19:27:48;23;47
P02;19:27:49;30;63
P02;19:27:50;17;47
P02;19:27:51;23;30
P02;19:27:52;24;47
P02;19:27:53;29;27
P02;19:27:54;56;51
P02;19:27:55;74;35
P02;19:27:56;66;26
P02;19:27:57;60;21
P02;19:27:58;48;10
P02;19:27:59;44;29
P02;19:28:00;57;27
P02;19:28:01;54;61
P02;19:28:02;63;69
P02;19:28:03;50;61
P02;19:28:04;37;84
P02;19:28:05;34;77
P02;19:28:06;34;77
P02;19:28:07;17;57
P02;19:28:08;30;54
P02;19:28:09;35;44
P02;19:28:10;37;47
P02;19:28:11;43;44
P02;19:28:12;40;41
P02;19:28:13;47;43
P02;19:28:14;35;23
P02;19:28:15;24;27
P02;19:28:16;13;27
P02;19:28:17;16;11
P02;19:28:18;41;38
P02;19:28:19;54;43
P02;19:28:20;64;61
P02;19:28:21;74;67
P02;19:28:22;77;54
P02;19:28:23;80;54
P02;19:28:24;64;26
P02;19:28:25;53;34
P02;19:28:26;44;34
P02;19:28:27;48;27
P02;19:28:28;57;69
P02;19:28:29;41;81
P02;19:28:30;37;77
P02;19:28:31;26;96
P02;19:28:32;40;81
P02;19:28:33;69;60
P02;19:28:34;60;61
P02;19:28:35;63;44
P02;19:28:36;48;50
P02;19:28:37;21;43
P02;19:28:38;37;47
P02;19:28:39;44;51
P02;19:28:40;35;37
P02;19:28:41;40;34
P02;19:28:42;41;14
P02;19:28:43;38;17
P02;19:28:44;69;24
P02;19:28:45;80;34
P02;19:28:46;81;44
P02;19:28:47;91;40
P02;19:28:48;80;50
P02;19:28:49;70;64
P02;19:28:50;74;61
P02;19:28:51;61;63
P02;19:28:52;48;41
P02;19:28:53;57;29
P02;19:28:54;48;37
P02;19:28:55;41;24
P02;19:28:56;27;41
P02;19:28:57;13;40
P02;19:28:58;1;29
P02;19:28:59;13;43
P02;19:29:00;11;30
P02;19:29:01;16;41
P02;19:29:02;37;56
P02;19:29:03;26;63
P02;19:29:04;43;66
P02;19:29:05;43;66
P02;19:29:06;44;54
P02;19:29:07;60;41
P02;19:29:08;80;35
P02;19:29:09;90;20
P02;19:29:10;84;14
P02;19:29:11;81;26
P02;19:29:12;57;24
P02;19:29:13;50;35
P02;19:29:14;50;34
P02;19:29:15;47;26
P02;19:29:16;35;30
P02;19:29:17;26;10
P02;19:29:18;16;26
P02;19:29:19;10;27
P02;19:29:20;44;37
P02;19:29:21;63;61
P02;19:29:22;78;57
P02;19:29:23;63;47
P02;19:29:24;50;43
P02;19:29:25;41;0
P02;19:29:26;0;54
P02;19:29:25;0;0
P02;19:29:26;29;40
P02;19:29:27;11;23
P02;19:29:28;11;24
P02;19:29:29;20;14
P02;19:29:30;38;26
P02;19:29:31;37;48
P02;19:29:32;50;43
P02;19:29:33;43;53
P02;19:29:34;54;57
P02;19:29:35;77;64
P02;19:29:36;77;64
P02;19:29:37;77;64
P02;19:29:38;77;64
P02;19:29:39;77;64
P02;19:29:40;77;64
P02;19:29:41;88;63
P02;19:29:42;66;44
P02;19:29:43;66;44
P02;19:29:44;50;41
P02;19:29:45;48;35
P02;19:29:46;23;40
P02;19:29:47;51;44
P02;19:29:48;48;41
P02;19:29:49;51;40
P02;19:29:50;51;40
P02;19:29:51;34;47
P02;19:29:52;53;47
P02;19:29:53;51;50
P02;19:29:54;54;51
P02;19:29:55;69;60
P02;19:29:56;60;80
P02;19:29:57;51;64
P02;19:29:58;57;66
P02;19:29:59;51;53
P02;19:30:00;66;30
P02;19:30:01;61;47
P02;19:30:02;63;53
P02;19:30:03;69;53
P02;19:30:04;60;63
P02;19:30:05;60;53
P02;19:30:06;51;48
P02;19:30:07;48;47
P02;19:30:08;44;50
P02;19:30:09;44;63
P02;19:30:10;43;54
P02;19:30:11;24;63
P02;19:30:12;13;50
P02;19:30:13;1;30
P02;19:30:14;1;16
P02;19:30:15;1;4
P02;19:30:16;1;1
P02;19:30:17;13;10
P02;19:30:18;29;20
P02;19:30:19;43;26
P02;19:30:20;47;35
P02;19:30:21;43;34
P02;19:30:22;40;29
P02;19:30:23;34;29
P02;19:30:24;30;21
P02;19:30:25;29;41
P02;19:30:26;41;54
P02;19:30:27;43;64
P02;19:30:28;47;83
P02;19:30:29;50;74
P02;19:30:30;40;81
P02;19:30:31;38;61
P02;19:30:32;35;66
P02;19:30:33;30;57
P02;19:30:34;38;56
P02;19:30:35;43;63
P02;19:30:36;47;61
P02;19:30:37;44;66
P02;19:30:38;40;56
P02;19:30:39;41;56
P02;19:30:40;40;41
P02;19:30:41;38;30
P02;19:30:42;29;24
P02;19:30:43;17;13
P02;19:30:44;13;27
P02;19:30:45;10;37
P02;19:30:46;4;54
P02;19:30:47;26;70
P02;19:30:48;29;74
P02;19:30:49;38;64
P02;19:30:50;63;54
P02;19:30:51;56;54
P02;19:30:52;53;35
P02;19:30:53;53;34
P02;19:30:54;47;41
P02;19:30:55;53;48
P02;19:30:56;57;70
P02;19:30:57;60;84
P02;19:30:58;40;77
P02;19:30:59;24;74
P02;19:31:00;21;54
P02;19:31:01;26;61
P02;19:31:02;50;61
P02;19:31:03;57;64
P02;19:31:04;60;63
P02;19:31:05;35;30
P02;19:31:06;29;50
P02;19:31:07;20;50
P02;19:31:08;26;70
P02;19:31:09;48;100
P02;19:31:10;56;87
P02;19:31:11;60;88
P02;19:31:12;54;84
P02;19:31:13;41;64
P02;19:31:14;29;66
P02;19:31:15;35;63
P02;19:31:16;34;64
P02;19:31:17;50;80
P02;19:31:18;57;88
P02;19:31:19;66;91
P02;19:31:20;60;88
P02;19:31:21;38;87
P02;19:31:22;37;66
P02;19:31:23;34;60
P02;19:31:24;48;56
P02;19:31:25;57;61
P02;19:31:26;50;78
P02;19:31:27;40;74
P02;19:31:28;27;81
P02;19:31:29;34;80
P02;19:31:30;43;78
P02;19:31:31;50;88
P02;19:31:32;53;78
P02;19:31:33;61;90
P02;19:31:34;66;88
P02;19:31:35;75;77
P02;19:31:36;74;63
P02;19:31:37;60;43
P02;19:31:38;60;44
P02;19:31:39;66;47
P02;19:31:40;69;63
P02;19:31:41;77;66
P02;19:31:42;63;70
P02;19:31:43;50;80
P02;19:31:44;47;84
P02;19:31:45;56;87
P02;19:31:46;57;83
P02;19:31:47;57;69
P02;19:31:48;54;57
P02;19:31:49;34;63
P02;19:31:50;30;44
P02;19:31:51;35;44
P02;19:31:52;43;44
P02;19:31:53;43;51
P02;19:31:54;44;77
P02;19:31:55;37;87
P02;19:31:56;26;78
P02;19:31:57;20;63
P02;19:31:58;17;60
P02;19:31:59;30;47
P02;19:32:00;37;63
P02;19:32:01;50;67
P02;19:32:02;50;60
P02;19:32:03;30;77
P02;19:32:04;26;69
P02;19:32:05;24;75
P02;19:32:06;24;81
P02;19:32:07;24;77
P02;19:32:08;24;66
P02;19:32:09;17;64
P02;19:32:10;13;66
P02;19:32:11;17;74
P02;19:32:12;17;81
P02;19:32:13;34;75
P02;19:32:14;38;60
P02;19:32:15;44;51
P02;19:32:16;51;54
P02;19:32:17;54;48
P02;19:32:18;56;74
P02;19:32:19;43;77
P02;19:32:20;43;69
P02;19:32:21;37;94
P02;19:32:22;27;75
P02;19:32:23;38;70
P02;19:32:24;35;75
P02;19:32:25;40;51
P02;19:32:26;50;51
P02;19:32:27;56;48
P02;19:32:28;56;29
P02;19:32:29;50;35
P02;19:32:30;48;40
P02;19:32:31;37;50
P02;19:32:32;30;66
P02;19:32:33;37;75
P02;19:32:34;34;84
P02;19:32:35;40;88
P02;19:32:36;50;87
P02;19:32:37;40;81
P02;19:32:38;40;81
P02;19:32:39;40;81
P02;19:32:40;40;81
P02;19:32:41;38;69
P02;19:32:42;44;64
P02;19:32:43;35;75
P02;19:32:44;43;77
P02;19:32:45;43;77
P02;19:32:46;43;77
P02;19:32:47;48;83
P02;19:32:48;48;83
P02;19:32:49;48;83
P02;19:32:50;24;66
P02;19:32:51;29;64
P02;19:32:52;35;61
P02;19:32:53;38;48
P02;19:32:54;50;61
P02;19:32:55;53;53
P02;19:32:56;48;50
P02;19:32:57;26;48
P02;19:32:58;38;40
P02;19:32:59;44;50
P02;19:33:00;44;48
P02;19:33:01;56;57
P02;19:33:02;30;40
P02;19:33:03;23;26
P02;19:33:04;8;30
P02;19:33:05;1;20
P02;19:33:06;8;43
P02;19:33:07;11;54
P02;19:33:08;24;37
P02;19:33:09;47;43
P02;19:33:10;47;34
P02;19:33:11;48;40
P02;19:33:12;48;57
P02;19:33:13;50;64
P02;19:33:14;30;57
P02;19:33:15;34;57
P02;19:33:16;34;66
P02;19:33:17;27;63
P02;19:33:18;53;70
P02;19:33:19;48;63
P02;19:33:20;27;38
P02;19:33:21;21;43
P02;19:33:22;11;41
P02;19:33:23;13;41
P02;19:33:24;29;63
P02;19:33:25;23;41
P02;19:33:26;20;44
P02;19:33:27;11;40
P02;19:33:28;8;30
P02;19:33:29;26;44
P02;19:33:30;0;0
P02;19:33:31;27;44
P02;19:33:32;35;63
P02;19:33:33;24;60
P02;19:33:34;0;0
P02;19:33:35;27;61
P02;19:33:36;17;43
P02;19:33:37;27;54
P02;19:33:38;26;48
P02;19:33:39;29;41
P02;19:33:40;27;44
P02;19:33:41;14;44
P02;19:33:42;20;56
P02;19:33:43;4;69
P02;19:33:44;13;74
P02;19:33:45;14;64
P02;19:33:46;14;57
P02;19:33:47;21;60
P02;19:33:48;21;69
P02;19:33:49;17;75
P02;19:33:50;20;81
P02;19:33:51;30;90
P02;19:33:52;37;78
P02;19:33:53;44;63
P02;19:33:54;43;64
P02;19:33:55;44;57
P02;19:33:56;53;61
P02;19:33:57;60;66
P02;19:33:58;61;70
P02;19:33:59;50;61
P02;19:34:00;40;67
P02;19:34:01;41;66
P02;19:34:02;43;57
P02;19:34:03;43;57
P02;19:34:04;47;57
P02;19:34:05;48;54
P02;19:34:06;41;60
P02;19:34:07;47;57
P02;19:34:08;50;50
P02;19:34:09;50;44
P02;19:34:10;48;61
P02;19:34:11;48;61
P02;19:34:12;48;61
P02;19:34:13;44;69
P02;19:34:14;27;90
P02;19:34:15;21;94
P02;19:34:16;34;84
P02;19:34:17;24;75
P02;19:34:18;35;63
P02;19:34:19;26;41
P02;19:34:20;17;38
P02;19:34:21;34;47
P02;19:34:22;41;47
P02;19:34:23;56;66
P02;19:34:24;74;70
P02;19:34:25;67;61
P02;19:34:26;51;66
P02;19:34:27;54;60
P02;19:34:28;37;61
P02;19:34:29;37;61
P02;19:34:30;37;61
P02;19:34:31;17;60
P02;19:34:32;17;60
P02;19:34:33;17;60
P02;19:34:34;38;57
P02;19:34:35;26;54
P02;19:34:36;17;56
P02;19:34:37;29;64
P02;19:34:38;27;66
P02;19:34:39;35;70
P02;19:34:40;67;56
P02;19:34:41;64;56
P02;19:34:42;61;63
P02;19:34:43;60;67
P02;19:34:44;26;54
P02;19:34:45;27;54
P02;19:34:46;27;54
P02;19:34:47;27;54
P02;19:34:48;27;54
P02;19:34:49;27;54
P02;19:34:50;14;51
P02;19:34:51;8;38
P02;19:34:52;20;60
P02;19:34:53;29;47
P02;19:34:54;37;29
P02;19:34:55;38;48
P02;19:34:56;37;50
P02;19:34:57;37;50
P02;19:34:58;37;50
P02;19:34:59;37;50
P02;19:35:00;29;64
P02;19:35:01;47;83
P02;19:35:02;54;74
P02;19:35:03;47;50
P02;19:35:04;40;27
P02;19:35:05;35;23
P02;19:35:06;23;20
P02;19:35:07;34;35
P02;19:35:08;37;53
P02;19:35:09;24;44
P02;19:35:10;38;56
P02;19:35:11;44;64
P02;19:35:12;41;57
P02;19:35:13;53;75
P02;19:35:14;47;67
P02;19:35:15;43;66
P02;19:35:16;64;63
P02;19:35:17;50;60
P02;19:35:18;50;60
P02;19:35:19;50;60
P02;19:35:20;50;60
P02;19:35:21;40;54
P02;19:35:22;35;60
P02;19:35:23;20;70
P02;19:35:24;34;75
P02;19:35:25;37;69
P02;19:35:26;41;63
P02;19:35:27;43;67
P02;19:35:28;43;67
P02;19:35:29;35;63
P02;19:35:30;35;63
P02;19:35:31;35;63
P02;19:35:32;35;63
P02;19:35:33;35;63
P02;19:35:34;30;69
P02;19:35:35;37;74
P02;19:35:36;51;61
P02;19:35:37;56;53
P02;19:35:38;69;48
P02;19:35:39;60;60
P02;19:35:40;43;60
P02;19:35:41;61;60
P02;19:35:42;66;70
P02;19:35:43;74;53
P02;19:35:44;74;53
P02;19:35:45;48;57
P02;19:35:46;41;41
P02;19:35:47;35;47
P02;19:35:48;41;41
P02;19:35:49;61;43
P02;19:35:50;67;40
P02;19:35:51;69;43
P02;19:35:52;61;35
P02;19:35:53;44;29
P02;19:35:54;23;37
P02;19:35:55;14;26
P02;19:35:56;20;47
P02;19:35:57;35;41
P02;19:35:58;54;40
P02;19:35:59;77;41
P02;19:36:00;77;41
P02;19:36:01;77;41
P02;19:36:02;77;41
P02;19:36:03;77;41
P02;19:36:04;77;41
P02;19:36:05;69;44
P02;19:36:06;67;56
P02;19:36:07;67;56
P02;19:36:08;67;56
P02;19:36:09;67;56
P02;19:36:10;67;56
P02;19:36:11;67;56
P02;19:36:12;50;67
P02;19:36:13;44;74
P02;19:36:14;44;74
P02;19:36:15;44;74
P02;19:36:16;44;74
P02;19:36:17;44;74
P02;19:36:18;44;74
P02;19:36:19;44;74
P02;19:36:20;0;0
P02;19:36:21;0;0
P02;19:36:22;0;0
P02;19:36:23;0;0
P02;19:36:24;0;0
P02;19:36:25;0;0
P02;19:36:26;0;0
P02;19:36:27;0;0
P02;19:36:28;0;0
P02;19:36:29;0;0
P02;19:36:30;0;0
P02;19:36:31;0;0
P02;19:36:32;0;0
P02;19:36:33;0;0
P02;19:36:34;0;0
P02;19:36:35;0;0
P02;19:36:36;0;0
P02;19:36:37;48;51
P02;19:36:38;21;41
P02;19:36:39;11;43
P02;19:36:40;1;51
P02;19:36:41;3;74
P02;19:36:42;16;80
P02;19:36:43;16;63
P02;19:36:44;11;61
P02;19:36:45;24;57
P02;19:36:46;29;51
P02;19:36:47;44;63
P02;19:36:48;57;60
P02;19:36:49;38;44
P02;19:36:50;23;53
P02;19:36:51;7;54
P02;19:36:52;1;43
P02;19:36:53;1;53
P02;19:36:54;1;50
P02;19:36:55;8;60
P02;19:36:56;16;66
P02;19:36:57;10;63
P02;19:36:58;34;75
P02;19:36:59;20;78
P02;19:37:00;27;70
P02;19:37:01;38;87
P02;19:37:02;30;87
P02;19:37:03;43;70
P02;19:37:04;40;88
P02;19:37:05;57;67
P02;19:37:06;66;64
P02;19:37:07;61;67
P02;19:37:08;63;78
P02;19:37:09;47;80
P02;19:37:10;47;70
P02;19:37:11;54;83
P02;19:37:12;47;75
P02;19:37:13;51;77
P02;19:37:14;53;75
P02;19:37:15;53;60
P02;19:37:16;63;63
P02;19:37:17;57;64
P02;19:37:18;53;70
P02;19:37:19;60;80
P02;19:37:20;69;77
P02;19:37:21;67;80
P02;19:37:22;80;83
P02;19:37:23;74;83
P02;19:37:24;63;84
P02;19:37:25;70;90
P02;19:37:26;69;81
P02;19:37:27;75;81
P02;19:37:28;84;67
P02;19:37:29;74;57
P02;19:37:30;78;66
P02;19:37:31;64;47
P02;19:37:32;54;61
P02;19:37:33;60;56
P02;19:37:34;50;56
P02;19:37:35;50;51
P02;19:37:36;57;63
P02;19:37:37;69;57
P02;19:37:38;61;66
P02;19:37:39;69;63
P02;19:37:40;53;53
P02;19:37:41;57;66
P02;19:37:42;74;63
P02;19:37:43;74;70
P02;19:37:44;80;77
P02;19:37:46;84;74
P02;19:37:47;69;67
P02;19:37:48;69;67
P02;19:37:49;69;67
P02;19:37:50;81;67
P02;19:37:51;60;78
P02;19:37:52;60;78
P02;19:37:53;60;78
P02;19:37:54;60;78
P02;19:37:55;60;78
P02;19:37:56;60;78
P02;19:37:57;60;78
P02;19:37:58;60;78
P02;19:37:59;60;81
P02;19:38:00;60;81
P02;19:38:01;60;81
P02;19:38:02;60;81
P02;19:38:03;60;81
P02;19:38:04;60;81
P02;19:38:05;57;75
P02;19:38:06;48;53
P02;19:38:07;48;53
P02;19:38:08;48;53
P02;19:38:09;74;44
P02;19:38:10;77;38
P02;19:38:11;74;29
P02;19:38:12;93;44
P02;19:38:13;84;41
P02;19:38:14;67;41
P02;19:38:15;60;44
P02;19:38:16;48;43
P02;19:38:17;48;47
P02;19:38:18;38;56
P02;19:38:19;41;70
P02;19:38:20;23;77
P02;19:38:21;23;75
P02;19:38:22;41;66
P02;19:38:23;38;50
P02;19:38:24;41;51
P02;19:38:25;26;40
P02;19:38:26;35;47
P02;19:38:27;35;47
P02;19:38:28;41;57
P02;19:38:29;66;63
P02;19:38:30;61;67
P02;19:38:31;54;80
P02;19:38:32;43;80
P02;19:38:33;38;66
P02;19:38:34;47;80
P02;19:38:35;54;75
P02;19:38:36;66;83
P02;19:38:37;48;90
P02;19:38:38;56;83
P02;19:38:39;51;78
P02;19:38:40;54;66
P02;19:38:41;61;75
P02;19:38:42;48;74
P02;19:38:43;48;74
P02;19:38:44;48;74
P02;19:38:45;23;63
P02;19:38:46;38;69
P02;19:38:47;50;69
P02;19:38:48;50;81
P02;19:38:49;77;91
P02;19:38:50;77;91
P02;19:38:51;77;78
P02;19:38:52;69;64
P02;19:38:53;69;64
P02;19:38:54;69;64
P02;19:38:55;69;64
P02;19:38:56;69;64
P02;19:38:57;69;64
P02;19:38:58;69;64
P02;19:38:59;69;64
P02;19:39:00;69;64
P02;19:39:01;77;51
P02;19:39:02;67;50
P02;19:39:03;60;54
P02;19:39:04;57;70
P02;19:39:05;66;77
P02;19:39:06;66;75
P02;19:39:07;74;81
P02;19:39:08;78;67
P02;19:39:09;63;67
P02;19:39:10;74;66
P02;19:39:11;70;56
P02;19:39:12;70;66
P02;19:39:13;91;64
P02;19:39:14;80;67
P02;19:39:15;70;66
P02;19:39:16;64;48
P02;19:39:17;74;41
P02;19:39:18;74;41
P02;19:39:19;84;34
P02;19:39:20;90;50
P02;19:39:21;93;51
P02;19:39:22;80;57
P02;19:39:23;90;56
P02;19:39:24;84;54
P02;19:39:25;84;54
P02;19:39:26;69;60
P02;19:39:27;69;67
P02;19:39:28;44;78
P02;19:39:29;44;78
P02;19:39:30;44;78
P02;19:39:31;43;78
P02;19:39:32;43;78
P02;19:39:33;43;78
P02;19:39:34;43;78
P02;19:39:35;43;78
P02;19:39:36;41;83
P02;19:39:37;40;87
P02;19:39:38;44;83
P02;19:39:39;38;70
P02;19:39:40;48;70
P02;19:39:41;48;70
P02;19:39:42;43;61
P02;19:39:43;43;51
P02;19:39:44;50;75
P02;19:39:45;57;67
P02;19:39:46;66;60
P02;19:39:47;57;66
P02;19:39:48;38;53
P02;19:39:49;27;57
P02;19:39:50;27;57
P02;19:39:51;27;57
P02;19:39:52;24;66
P02;19:39:53;37;70
P02;19:39:54;69;70
P02;19:39:55;74;77
P02;19:39:56;66;77
P02;19:39:57;60;74
P02;19:39:58;43;66
P02;19:39:59;53;63
P02;19:40:00;56;57
P02;19:40:01;53;56
P02;19:40:02;57;57
P02;19:40:03;57;57
P02;19:40:04;57;57
P02;19:40:05;63;57
P02;19:40:06;70;67
P02;19:40:07;70;81
P02;19:40:08;51;80
P02;19:40:09;51;70
P02;19:40:10;53;69
P02;19:40:11;53;69
